event_id,pipeline_id,task_id,event_type,status,event_timestamp,duration_sec,records_in,records_out,error_message,created_at
302,1,2,task_started,running,2026-03-19 22:08:00,,,,,2026-03-19 22:08:00
303,1,2,task_succeeded,success,2026-03-19 22:27:00,1140,10624,9296,,2026-03-19 22:27:00
304,1,3,task_started,running,2026-03-19 22:28:00,,,,,2026-03-19 22:28:00
305,1,3,task_succeeded,success,2026-03-19 22:36:00,480,30959,28906,,2026-03-19 22:36:00
306,1,,pipeline_completed,success,2026-03-19 22:37:00,2400,,,,2026-03-19 22:37:00
307,1,,pipeline_started,running,2026-03-19 15:53:00,,,,,2026-03-19 15:53:00
308,1,1,task_started,running,2026-03-19 15:54:00,,,,,2026-03-19 15:54:00
309,1,1,task_succeeded,success,2026-03-19 16:00:00,360,2370,2072,,2026-03-19 16:00:00
310,1,2,task_started,running,2026-03-19 16:03:00,,,,,2026-03-19 16:03:00
311,1,2,task_succeeded,success,2026-03-19 16:13:00,600,42472,38991,,2026-03-19 16:13:00
312,1,3,task_started,running,2026-03-19 16:16:00,,,,,2026-03-19 16:16:00
313,1,3,task_succeeded,success,2026-03-19 16:24:00,480,33489,32160,,2026-03-19 16:24:00
314,1,,pipeline_completed,success,2026-03-19 16:25:00,1920,,,,2026-03-19 16:25:00
315,1,,pipeline_started,running,2026-03-18 04:10:00,,,,,2026-03-18 04:10:00
316,1,1,task_started,running,2026-03-18 04:13:00,,,,,2026-03-18 04:13:00
317,1,1,task_succeeded,success,2026-03-18 04:23:00,600,38325,32674,,2026-03-18 04:23:00
318,1,2,task_started,running,2026-03-18 04:26:00,,,,,2026-03-18 04:26:00
319,1,2,task_succeeded,success,2026-03-18 04:46:00,1200,19899,17905,,2026-03-18 04:46:00
320,1,3,task_started,running,2026-03-18 04:47:00,,,,,2026-03-18 04:47:00
321,1,3,task_succeeded,success,2026-03-18 04:55:00,480,9678,8826,,2026-03-18 04:55:00
322,1,,pipeline_completed,success,2026-03-18 04:56:00,2760,,,,2026-03-18 04:56:00
323,1,,pipeline_started,running,2026-03-17 08:46:00,,,,,2026-03-17 08:46:00
324,1,1,task_started,running,2026-03-17 08:47:00,,,,,2026-03-17 08:47:00
325,1,1,task_succeeded,success,2026-03-17 08:55:00,480,49031,45698,,2026-03-17 08:55:00
326,1,2,task_started,running,2026-03-17 08:56:00,,,,,2026-03-17 08:56:00
327,1,2,task_succeeded,success,2026-03-17 09:07:00,660,4597,4071,,2026-03-17 09:07:00
328,1,3,task_started,running,2026-03-17 09:08:00,,,,,2026-03-17 09:08:00
329,1,3,task_succeeded,success,2026-03-17 09:13:00,300,39420,32544,,2026-03-17 09:13:00
330,1,,pipeline_completed,success,2026-03-17 09:14:00,1680,,,,2026-03-17 09:14:00
331,1,,pipeline_started,running,2026-03-16 04:42:00,,,,,2026-03-16 04:42:00
332,1,1,task_started,running,2026-03-16 04:44:00,,,,,2026-03-16 04:44:00
333,1,1,task_succeeded,success,2026-03-16 04:49:00,300,10517,9937,,2026-03-16 04:49:00
334,1,2,task_started,running,2026-03-16 04:50:00,,,,,2026-03-16 04:50:00
335,1,2,task_failed,failed,2026-03-16 05:06:00,960,30545,,out of memory,2026-03-16 05:06:00
336,1,2,task_retry,retrying,2026-03-16 05:08:00,,,,,2026-03-16 05:08:00
337,1,3,task_started,running,2026-03-16 05:25:00,,,,,2026-03-16 05:25:00
338,1,3,task_succeeded,success,2026-03-16 05:29:00,240,26674,21741,,2026-03-16 05:29:00
339,1,,pipeline_completed,completed_with_issues,2026-03-16 05:30:00,2880,,,,2026-03-16 05:30:00
340,1,,pipeline_started,running,2026-03-15 19:27:00,,,,,2026-03-15 19:27:00
341,1,1,task_started,running,2026-03-15 19:29:00,,,,,2026-03-15 19:29:00
342,1,1,task_failed,failed,2026-03-15 19:37:00,480,22618,,connection timeout,2026-03-15 19:37:00
343,1,1,task_retry,retrying,2026-03-15 19:39:00,,,,,2026-03-15 19:39:00
344,1,2,task_started,running,2026-03-15 19:49:00,,,,,2026-03-15 19:49:00
345,1,2,task_succeeded,success,2026-03-15 20:01:00,720,25964,25011,,2026-03-15 20:01:00
346,1,3,task_started,running,2026-03-15 20:04:00,,,,,2026-03-15 20:04:00
347,1,3,task_succeeded,success,2026-03-15 20:09:00,300,23594,23202,,2026-03-15 20:09:00
348,1,,pipeline_completed,completed_with_issues,2026-03-15 20:10:00,2580,,,,2026-03-15 20:10:00
349,1,,pipeline_started,running,2026-03-14 00:27:00,,,,,2026-03-14 00:27:00
350,1,1,task_started,running,2026-03-14 00:30:00,,,,,2026-03-14 00:30:00
351,1,1,task_succeeded,success,2026-03-14 00:40:00,600,40906,36514,,2026-03-14 00:40:00
352,1,2,task_started,running,2026-03-14 00:41:00,,,,,2026-03-14 00:41:00
353,1,2,task_succeeded,success,2026-03-14 00:53:00,720,21725,21239,,2026-03-14 00:53:00
354,1,3,task_started,running,2026-03-14 00:55:00,,,,,2026-03-14 00:55:00
355,1,3,task_succeeded,success,2026-03-14 00:59:00,240,7133,6228,,2026-03-14 00:59:00
356,1,,pipeline_completed,success,2026-03-14 01:00:00,1980,,,,2026-03-14 01:00:00
357,1,,pipeline_started,running,2026-03-14 14:54:00,,,,,2026-03-14 14:54:00
358,1,1,task_started,running,2026-03-14 14:56:00,,,,,2026-03-14 14:56:00
359,1,1,task_succeeded,success,2026-03-14 15:06:00,600,20900,17177,,2026-03-14 15:06:00
360,1,2,task_started,running,2026-03-14 15:07:00,,,,,2026-03-14 15:07:00
361,1,2,task_succeeded,success,2026-03-14 15:27:00,1200,4679,4145,,2026-03-14 15:27:00
362,1,3,task_started,running,2026-03-14 15:30:00,,,,,2026-03-14 15:30:00
363,1,3,task_succeeded,success,2026-03-14 15:34:00,240,24372,21643,,2026-03-14 15:34:00
364,1,,pipeline_completed,success,2026-03-14 15:35:00,2460,,,,2026-03-14 15:35:00
365,2,,pipeline_started,running,2026-04-12 15:43:00,,,,,2026-04-12 15:43:00
366,2,4,task_started,running,2026-04-12 15:45:00,,,,,2026-04-12 15:45:00
367,2,4,task_succeeded,success,2026-04-12 15:53:00,480,9317,7677,,2026-04-12 15:53:00
368,2,5,task_started,running,2026-04-12 15:55:00,,,,,2026-04-12 15:55:00
369,2,5,task_succeeded,success,2026-04-12 16:11:00,960,35829,30998,,2026-04-12 16:11:00
370,2,6,task_started,running,2026-04-12 16:14:00,,,,,2026-04-12 16:14:00
371,2,6,task_succeeded,success,2026-04-12 16:22:00,480,26896,23114,,2026-04-12 16:22:00
372,2,,pipeline_completed,success,2026-04-12 16:23:00,2400,,,,2026-04-12 16:23:00
373,2,,pipeline_started,running,2026-04-11 08:10:00,,,,,2026-04-11 08:10:00
374,2,4,task_started,running,2026-04-11 08:13:00,,,,,2026-04-11 08:13:00
375,2,4,task_succeeded,success,2026-04-11 08:21:00,480,34232,34216,,2026-04-11 08:21:00
376,2,5,task_started,running,2026-04-11 08:23:00,,,,,2026-04-11 08:23:00
377,2,5,task_succeeded,success,2026-04-11 08:33:00,600,27649,24597,,2026-04-11 08:33:00
378,2,6,task_started,running,2026-04-11 08:35:00,,,,,2026-04-11 08:35:00
379,2,6,task_succeeded,success,2026-04-11 08:41:00,360,23722,21105,,2026-04-11 08:41:00
380,2,,pipeline_completed,success,2026-04-11 08:42:00,1920,,,,2026-04-11 08:42:00
381,2,,pipeline_started,running,2026-04-11 21:22:00,,,,,2026-04-11 21:22:00
382,2,4,task_started,running,2026-04-11 21:23:00,,,,,2026-04-11 21:23:00
383,2,4,task_succeeded,success,2026-04-11 21:28:00,300,9772,8000,,2026-04-11 21:28:00
384,2,5,task_started,running,2026-04-11 21:30:00,,,,,2026-04-11 21:30:00
385,2,5,task_succeeded,success,2026-04-11 21:41:00,660,33156,28844,,2026-04-11 21:41:00
386,2,6,task_started,running,2026-04-11 21:44:00,,,,,2026-04-11 21:44:00
387,2,6,task_succeeded,success,2026-04-11 21:51:00,420,4992,4315,,2026-04-11 21:51:00
388,2,,pipeline_completed,success,2026-04-11 21:52:00,1800,,,,2026-04-11 21:52:00
389,2,,pipeline_started,running,2026-04-10 14:44:00,,,,,2026-04-10 14:44:00
390,2,4,task_started,running,2026-04-10 14:45:00,,,,,2026-04-10 14:45:00
391,2,4,task_succeeded,success,2026-04-10 14:55:00,600,30246,29269,,2026-04-10 14:55:00
392,2,5,task_started,running,2026-04-10 14:56:00,,,,,2026-04-10 14:56:00
393,2,5,task_succeeded,success,2026-04-10 15:15:00,1140,4891,4029,,2026-04-10 15:15:00
394,2,6,task_started,running,2026-04-10 15:16:00,,,,,2026-04-10 15:16:00
395,2,6,task_succeeded,success,2026-04-10 15:21:00,300,8183,7105,,2026-04-10 15:21:00
396,2,,pipeline_completed,success,2026-04-10 15:22:00,2280,,,,2026-04-10 15:22:00
397,2,,pipeline_started,running,2026-04-10 19:26:00,,,,,2026-04-10 19:26:00
398,2,4,task_started,running,2026-04-10 19:29:00,,,,,2026-04-10 19:29:00
399,2,4,task_succeeded,success,2026-04-10 19:36:00,420,4683,4544,,2026-04-10 19:36:00
400,2,5,task_started,running,2026-04-10 19:39:00,,,,,2026-04-10 19:39:00
401,2,5,task_succeeded,success,2026-04-10 19:56:00,1020,49813,46956,,2026-04-10 19:56:00
402,2,6,task_started,running,2026-04-10 19:59:00,,,,,2026-04-10 19:59:00
403,2,6,task_succeeded,success,2026-04-10 20:04:00,300,15493,12744,,2026-04-10 20:04:00
404,2,,pipeline_completed,success,2026-04-10 20:05:00,2340,,,,2026-04-10 20:05:00
405,2,,pipeline_started,running,2026-04-09 17:45:00,,,,,2026-04-09 17:45:00
406,2,4,task_started,running,2026-04-09 17:46:00,,,,,2026-04-09 17:46:00
407,2,4,task_succeeded,success,2026-04-09 17:51:00,300,5042,4633,,2026-04-09 17:51:00
408,2,5,task_started,running,2026-04-09 17:53:00,,,,,2026-04-09 17:53:00
409,2,5,task_succeeded,success,2026-04-09 18:07:00,840,26549,21995,,2026-04-09 18:07:00
410,2,6,task_started,running,2026-04-09 18:08:00,,,,,2026-04-09 18:08:00
411,2,6,task_succeeded,success,2026-04-09 18:14:00,360,15126,13762,,2026-04-09 18:14:00
412,2,,pipeline_completed,success,2026-04-09 18:15:00,1800,,,,2026-04-09 18:15:00
413,2,,pipeline_started,running,2026-04-09 13:46:00,,,,,2026-04-09 13:46:00
414,2,4,task_started,running,2026-04-09 13:49:00,,,,,2026-04-09 13:49:00
415,2,4,task_succeeded,success,2026-04-09 13:58:00,540,15321,12974,,2026-04-09 13:58:00
416,2,5,task_started,running,2026-04-09 14:00:00,,,,,2026-04-09 14:00:00
417,2,5,task_succeeded,success,2026-04-09 14:15:00,900,7589,6854,,2026-04-09 14:15:00
418,2,6,task_started,running,2026-04-09 14:17:00,,,,,2026-04-09 14:17:00
419,2,6,task_succeeded,success,2026-04-09 14:25:00,480,42187,38338,,2026-04-09 14:25:00
420,2,,pipeline_completed,success,2026-04-09 14:26:00,2400,,,,2026-04-09 14:26:00
421,2,,pipeline_started,running,2026-04-08 04:01:00,,,,,2026-04-08 04:01:00
422,2,4,task_started,running,2026-04-08 04:03:00,,,,,2026-04-08 04:03:00
423,2,4,task_succeeded,success,2026-04-08 04:10:00,420,49564,45318,,2026-04-08 04:10:00
424,2,5,task_started,running,2026-04-08 04:13:00,,,,,2026-04-08 04:13:00
425,2,5,task_succeeded,success,2026-04-08 04:26:00,780,32531,27061,,2026-04-08 04:26:00
426,2,6,task_started,running,2026-04-08 04:29:00,,,,,2026-04-08 04:29:00
427,2,6,task_succeeded,success,2026-04-08 04:33:00,240,42636,40472,,2026-04-08 04:33:00
428,2,,pipeline_completed,success,2026-04-08 04:34:00,1980,,,,2026-04-08 04:34:00
429,2,,pipeline_started,running,2026-04-08 09:40:00,,,,,2026-04-08 09:40:00
430,2,4,task_started,running,2026-04-08 09:42:00,,,,,2026-04-08 09:42:00
431,2,4,task_succeeded,success,2026-04-08 09:47:00,300,20591,16760,,2026-04-08 09:47:00
432,2,5,task_started,running,2026-04-08 09:50:00,,,,,2026-04-08 09:50:00
433,2,5,task_succeeded,success,2026-04-08 10:04:00,840,22368,22319,,2026-04-08 10:04:00
434,2,6,task_started,running,2026-04-08 10:06:00,,,,,2026-04-08 10:06:00
435,2,6,task_succeeded,success,2026-04-08 10:11:00,300,48625,47577,,2026-04-08 10:11:00
436,2,,pipeline_completed,success,2026-04-08 10:12:00,1920,,,,2026-04-08 10:12:00
437,2,,pipeline_started,running,2026-04-07 21:06:00,,,,,2026-04-07 21:06:00
438,2,4,task_started,running,2026-04-07 21:07:00,,,,,2026-04-07 21:07:00
439,2,4,task_succeeded,success,2026-04-07 21:17:00,600,47797,46345,,2026-04-07 21:17:00
440,2,5,task_started,running,2026-04-07 21:19:00,,,,,2026-04-07 21:19:00
441,2,5,task_succeeded,success,2026-04-07 21:35:00,960,44124,43229,,2026-04-07 21:35:00
442,2,6,task_started,running,2026-04-07 21:37:00,,,,,2026-04-07 21:37:00
443,2,6,task_succeeded,success,2026-04-07 21:41:00,240,8520,8309,,2026-04-07 21:41:00
444,2,,pipeline_completed,success,2026-04-07 21:42:00,2160,,,,2026-04-07 21:42:00
445,2,,pipeline_started,running,2026-04-07 18:40:00,,,,,2026-04-07 18:40:00
446,2,4,task_started,running,2026-04-07 18:42:00,,,,,2026-04-07 18:42:00
447,2,4,task_failed,failed,2026-04-07 18:50:00,480,13421,,out of memory,2026-04-07 18:50:00
448,2,4,task_retry,retrying,2026-04-07 18:52:00,,,,,2026-04-07 18:52:00
449,2,5,task_started,running,2026-04-07 19:03:00,,,,,2026-04-07 19:03:00
450,2,5,task_succeeded,success,2026-04-07 19:17:00,840,18430,17938,,2026-04-07 19:17:00
451,2,6,task_started,running,2026-04-07 19:20:00,,,,,2026-04-07 19:20:00
452,2,6,task_succeeded,success,2026-04-07 19:28:00,480,48794,44156,,2026-04-07 19:28:00
453,2,,pipeline_completed,completed_with_issues,2026-04-07 19:29:00,2940,,,,2026-04-07 19:29:00
454,2,,pipeline_started,running,2026-04-06 22:21:00,,,,,2026-04-06 22:21:00
455,2,4,task_started,running,2026-04-06 22:22:00,,,,,2026-04-06 22:22:00
456,2,4,task_failed,failed,2026-04-06 22:29:00,420,4136,,null values encountered,2026-04-06 22:29:00
457,2,4,task_retry,retrying,2026-04-06 22:31:00,,,,,2026-04-06 22:31:00
458,2,5,task_started,running,2026-04-06 22:40:00,,,,,2026-04-06 22:40:00
459,2,5,task_succeeded,success,2026-04-06 22:51:00,660,45763,45664,,2026-04-06 22:51:00
460,2,6,task_started,running,2026-04-06 22:53:00,,,,,2026-04-06 22:53:00
461,2,6,task_failed,failed,2026-04-06 23:00:00,420,5825,,null values encountered,2026-04-06 23:00:00
462,2,6,task_retry,retrying,2026-04-06 23:02:00,,,,,2026-04-06 23:02:00
463,2,,pipeline_completed,completed_with_issues,2026-04-06 23:10:00,2940,,,,2026-04-06 23:10:00
464,2,,pipeline_started,running,2026-04-06 03:26:00,,,,,2026-04-06 03:26:00
465,2,4,task_started,running,2026-04-06 03:28:00,,,,,2026-04-06 03:28:00
466,2,4,task_succeeded,success,2026-04-06 03:33:00,300,12484,12260,,2026-04-06 03:33:00
467,2,5,task_started,running,2026-04-06 03:35:00,,,,,2026-04-06 03:35:00
468,2,5,task_succeeded,success,2026-04-06 03:55:00,1200,47195,38830,,2026-04-06 03:55:00
469,2,6,task_started,running,2026-04-06 03:57:00,,,,,2026-04-06 03:57:00
470,2,6,task_failed,failed,2026-04-06 04:05:00,480,15443,,out of memory,2026-04-06 04:05:00
471,2,6,task_retry,retrying,2026-04-06 04:07:00,,,,,2026-04-06 04:07:00
472,2,,pipeline_completed,completed_with_issues,2026-04-06 04:16:00,3000,,,,2026-04-06 04:16:00
473,2,,pipeline_started,running,2026-04-05 10:59:00,,,,,2026-04-05 10:59:00
474,2,4,task_started,running,2026-04-05 11:02:00,,,,,2026-04-05 11:02:00
475,2,4,task_succeeded,success,2026-04-05 11:11:00,540,19273,17684,,2026-04-05 11:11:00
476,2,5,task_started,running,2026-04-05 11:12:00,,,,,2026-04-05 11:12:00
477,2,5,task_succeeded,success,2026-04-05 11:25:00,780,31446,30115,,2026-04-05 11:25:00
478,2,6,task_started,running,2026-04-05 11:27:00,,,,,2026-04-05 11:27:00
479,2,6,task_succeeded,success,2026-04-05 11:33:00,360,20191,17076,,2026-04-05 11:33:00
480,2,,pipeline_completed,success,2026-04-05 11:34:00,2100,,,,2026-04-05 11:34:00
481,2,,pipeline_started,running,2026-04-05 21:26:00,,,,,2026-04-05 21:26:00
482,2,4,task_started,running,2026-04-05 21:28:00,,,,,2026-04-05 21:28:00
483,2,4,task_succeeded,success,2026-04-05 21:34:00,360,29999,25601,,2026-04-05 21:34:00
484,2,5,task_started,running,2026-04-05 21:37:00,,,,,2026-04-05 21:37:00
485,2,5,task_succeeded,success,2026-04-05 21:53:00,960,25597,20697,,2026-04-05 21:53:00
486,2,6,task_started,running,2026-04-05 21:55:00,,,,,2026-04-05 21:55:00
487,2,6,task_succeeded,success,2026-04-05 22:01:00,360,28961,25252,,2026-04-05 22:01:00
488,2,,pipeline_completed,success,2026-04-05 22:02:00,2160,,,,2026-04-05 22:02:00
489,2,,pipeline_started,running,2026-04-04 02:36:00,,,,,2026-04-04 02:36:00
490,2,4,task_started,running,2026-04-04 02:37:00,,,,,2026-04-04 02:37:00
491,2,4,task_succeeded,success,2026-04-04 02:42:00,300,21089,17163,,2026-04-04 02:42:00
492,2,5,task_started,running,2026-04-04 02:43:00,,,,,2026-04-04 02:43:00
493,2,5,task_failed,failed,2026-04-04 02:59:00,960,37038,,source data unavailable,2026-04-04 02:59:00
494,2,5,task_retry,retrying,2026-04-04 03:01:00,,,,,2026-04-04 03:01:00
495,2,6,task_started,running,2026-04-04 03:19:00,,,,,2026-04-04 03:19:00
496,2,6,task_succeeded,success,2026-04-04 03:22:00,180,8800,7558,,2026-04-04 03:22:00
497,2,,pipeline_completed,completed_with_issues,2026-04-04 03:23:00,2820,,,,2026-04-04 03:23:00
498,2,,pipeline_started,running,2026-04-03 03:13:00,,,,,2026-04-03 03:13:00
499,2,4,task_started,running,2026-04-03 03:14:00,,,,,2026-04-03 03:14:00
500,2,4,task_succeeded,success,2026-04-03 03:21:00,420,3335,2707,,2026-04-03 03:21:00
501,2,5,task_started,running,2026-04-03 03:24:00,,,,,2026-04-03 03:24:00
502,2,5,task_succeeded,success,2026-04-03 03:43:00,1140,32905,27626,,2026-04-03 03:43:00
503,2,6,task_started,running,2026-04-03 03:46:00,,,,,2026-04-03 03:46:00
504,2,6,task_succeeded,success,2026-04-03 03:52:00,360,1262,1026,,2026-04-03 03:52:00
505,2,,pipeline_completed,success,2026-04-03 03:53:00,2400,,,,2026-04-03 03:53:00
506,2,,pipeline_started,running,2026-04-02 22:38:00,,,,,2026-04-02 22:38:00
507,2,4,task_started,running,2026-04-02 22:40:00,,,,,2026-04-02 22:40:00
508,2,4,task_succeeded,success,2026-04-02 22:48:00,480,43990,41720,,2026-04-02 22:48:00
509,2,5,task_started,running,2026-04-02 22:51:00,,,,,2026-04-02 22:51:00
510,2,5,task_succeeded,success,2026-04-02 23:06:00,900,24555,21638,,2026-04-02 23:06:00
511,2,6,task_started,running,2026-04-02 23:09:00,,,,,2026-04-02 23:09:00
512,2,6,task_succeeded,success,2026-04-02 23:17:00,480,32086,31921,,2026-04-02 23:17:00
513,2,,pipeline_completed,success,2026-04-02 23:18:00,2400,,,,2026-04-02 23:18:00
514,2,,pipeline_started,running,2026-04-01 19:19:00,,,,,2026-04-01 19:19:00
515,2,4,task_started,running,2026-04-01 19:22:00,,,,,2026-04-01 19:22:00
516,2,4,task_succeeded,success,2026-04-01 19:31:00,540,45084,40798,,2026-04-01 19:31:00
517,2,5,task_started,running,2026-04-01 19:33:00,,,,,2026-04-01 19:33:00
518,2,5,task_succeeded,success,2026-04-01 19:51:00,1080,33311,32017,,2026-04-01 19:51:00
519,2,6,task_started,running,2026-04-01 19:54:00,,,,,2026-04-01 19:54:00
520,2,6,task_succeeded,success,2026-04-01 20:00:00,360,26095,25480,,2026-04-01 20:00:00
521,2,,pipeline_completed,success,2026-04-01 20:01:00,2520,,,,2026-04-01 20:01:00
522,2,,pipeline_started,running,2026-03-31 05:55:00,,,,,2026-03-31 05:55:00
523,2,4,task_started,running,2026-03-31 05:56:00,,,,,2026-03-31 05:56:00
524,2,4,task_succeeded,success,2026-03-31 06:06:00,600,16370,15785,,2026-03-31 06:06:00
525,2,5,task_started,running,2026-03-31 06:09:00,,,,,2026-03-31 06:09:00
526,2,5,task_succeeded,success,2026-03-31 06:24:00,900,24186,21249,,2026-03-31 06:24:00
527,2,6,task_started,running,2026-03-31 06:25:00,,,,,2026-03-31 06:25:00
528,2,6,task_succeeded,success,2026-03-31 06:33:00,480,14994,12199,,2026-03-31 06:33:00
529,2,,pipeline_completed,success,2026-03-31 06:34:00,2340,,,,2026-03-31 06:34:00
530,2,,pipeline_started,running,2026-03-31 12:50:00,,,,,2026-03-31 12:50:00
531,2,4,task_started,running,2026-03-31 12:53:00,,,,,2026-03-31 12:53:00
532,2,4,task_succeeded,success,2026-03-31 12:59:00,360,33089,29605,,2026-03-31 12:59:00
533,2,5,task_started,running,2026-03-31 13:02:00,,,,,2026-03-31 13:02:00
534,2,5,task_succeeded,success,2026-03-31 13:17:00,900,2221,1877,,2026-03-31 13:17:00
535,2,6,task_started,running,2026-03-31 13:20:00,,,,,2026-03-31 13:20:00
536,2,6,task_succeeded,success,2026-03-31 13:23:00,180,12980,11961,,2026-03-31 13:23:00
537,2,,pipeline_completed,success,2026-03-31 13:24:00,2040,,,,2026-03-31 13:24:00
538,2,,pipeline_started,running,2026-03-30 08:33:00,,,,,2026-03-30 08:33:00
539,2,4,task_started,running,2026-03-30 08:34:00,,,,,2026-03-30 08:34:00
540,2,4,task_failed,failed,2026-03-30 08:39:00,300,22976,,null values encountered,2026-03-30 08:39:00
541,2,4,task_retry,retrying,2026-03-30 08:41:00,,,,,2026-03-30 08:41:00
542,2,5,task_started,running,2026-03-30 08:47:00,,,,,2026-03-30 08:47:00
543,2,5,task_succeeded,success,2026-03-30 09:01:00,840,21476,21181,,2026-03-30 09:01:00
544,2,6,task_started,running,2026-03-30 09:02:00,,,,,2026-03-30 09:02:00
545,2,6,task_succeeded,success,2026-03-30 09:08:00,360,49888,44363,,2026-03-30 09:08:00
546,2,,pipeline_completed,completed_with_issues,2026-03-30 09:09:00,2160,,,,2026-03-30 09:09:00
547,2,,pipeline_started,running,2026-03-29 09:50:00,,,,,2026-03-29 09:50:00
548,2,4,task_started,running,2026-03-29 09:52:00,,,,,2026-03-29 09:52:00
549,2,4,task_succeeded,success,2026-03-29 09:59:00,420,11990,10974,,2026-03-29 09:59:00
550,2,5,task_started,running,2026-03-29 10:01:00,,,,,2026-03-29 10:01:00
551,2,5,task_succeeded,success,2026-03-29 10:11:00,600,29834,28842,,2026-03-29 10:11:00
552,2,6,task_started,running,2026-03-29 10:13:00,,,,,2026-03-29 10:13:00
553,2,6,task_succeeded,success,2026-03-29 10:20:00,420,12930,10824,,2026-03-29 10:20:00
